sample_id,split,source_dataset,mask_path,img_path
85,train,gtaV,streetViewData\train\gtaV\mask\01103.png,streetViewData\train\gtaV\img\01103.png
86,train,gtaV,streetViewData\train\gtaV\mask\00381.png,streetViewData\train\gtaV\img\00381.png
87,train,gtaV,streetViewData\train\gtaV\mask\02278.png,streetViewData\train\gtaV\img\02278.png
88,train,gtaV,streetViewData\train\gtaV\mask\02505.png,streetViewData\train\gtaV\img\02505.png
89,train,gtaV,streetViewData\train\gtaV\mask\02301.png,streetViewData\train\gtaV\img\02301.png
90,train,gtaV,streetViewData\train\gtaV\mask\00429.png,streetViewData\train\gtaV\img\00429.png
91,train,gtaV,streetViewData\train\gtaV\mask\02474.png,streetViewData\train\gtaV\img\02474.png
92,train,gtaV,streetViewData\train\gtaV\mask\02481.png,streetViewData\train\gtaV\img\02481.png
93,train,gtaV,streetViewData\train\gtaV\mask\01455.png,streetViewData\train\gtaV\img\01455.png
94,train,gtaV,streetViewData\train\gtaV\mask\01828.png,streetViewData\train\gtaV\img\01828.png
95,train,gtaV,streetViewData\train\gtaV\mask\02235.png,streetViewData\train\gtaV\img\02235.png
96,train,gtaV,streetViewData\train\gtaV\mask\01258.png,streetViewData\train\gtaV\img\01258.png
97,train,gtaV,streetViewData\train\gtaV\mask\00825.png,streetViewData\train\gtaV\img\00825.png
98,train,gtaV,streetViewData\train\gtaV\mask\01269.png,streetViewData\train\gtaV\img\01269.png
99,train,gtaV,streetViewData\train\gtaV\mask\01238.png,streetViewData\train\gtaV\img\01238.png
100,train,gtaV,streetViewData\train\gtaV\mask\00940.png,streetViewData\train\gtaV\img\00940.png
101,train,gtaV,streetViewData\train\gtaV\mask\01899.png,streetViewData\train\gtaV\img\01899.png
102,train,gtaV,streetViewData\train\gtaV\mask\01057.png,streetViewData\train\gtaV\img\01057.png
103,train,gtaV,streetViewData\train\gtaV\mask\01964.png,streetViewData\train\gtaV\img\01964.png
104,train,gtaV,streetViewData\train\gtaV\mask\01926.png,streetViewData\train\gtaV\img\01926.png
105,train,gtaV,streetViewData\train\gtaV\mask\01854.png,streetViewData\train\gtaV\img\01854.png
106,train,gtaV,streetViewData\train\gtaV\mask\00364.png,streetViewData\train\gtaV\img\00364.png
107,train,gtaV,streetViewData\train\gtaV\mask\01774.png,streetViewData\train\gtaV\img\01774.png
108,train,gtaV,streetViewData\train\gtaV\mask\01827.png,streetViewData\train\gtaV\img\01827.png
109,train,gtaV,streetViewData\train\gtaV\mask\00842.png,streetViewData\train\gtaV\img\00842.png
110,train,gtaV,streetViewData\train\gtaV\mask\01620.png,streetViewData\train\gtaV\img\01620.png
111,train,gtaV,streetViewData\train\gtaV\mask\02020.png,streetViewData\train\gtaV\img\02020.png
112,train,gtaV,streetViewData\train\gtaV\mask\02521.png,streetViewData\train\gtaV\img\02521.png
113,train,gtaV,streetViewData\train\gtaV\mask\00826.png,streetViewData\train\gtaV\img\00826.png
114,train,gtaV,streetViewData\train\gtaV\mask\01473.png,streetViewData\train\gtaV\img\01473.png
115,train,gtaV,streetViewData\train\gtaV\mask\01288.png,streetViewData\train\gtaV\img\01288.png
116,train,gtaV,streetViewData\train\gtaV\mask\01063.png,streetViewData\train\gtaV\img\01063.png
117,train,gtaV,streetViewData\train\gtaV\mask\01837.png,streetViewData\train\gtaV\img\01837.png
118,train,gtaV,streetViewData\train\gtaV\mask\01936.png,streetViewData\train\gtaV\img\01936.png
119,train,gtaV,streetViewData\train\gtaV\mask\01667.png,streetViewData\train\gtaV\img\01667.png
120,train,gtaV,streetViewData\train\gtaV\mask\00960.png,streetViewData\train\gtaV\img\00960.png
121,train,gtaV,streetViewData\train\gtaV\mask\01929.png,streetViewData\train\gtaV\img\01929.png
122,train,gtaV,streetViewData\train\gtaV\mask\01175.png,streetViewData\train\gtaV\img\01175.png
123,train,gtaV,streetViewData\train\gtaV\mask\02253.png,streetViewData\train\gtaV\img\02253.png
124,train,gtaV,streetViewData\train\gtaV\mask\02100.png,streetViewData\train\gtaV\img\02100.png
125,train,gtaV,streetViewData\train\gtaV\mask\02116.png,streetViewData\train\gtaV\img\02116.png
126,train,gtaV,streetViewData\train\gtaV\mask\00273.png,streetViewData\train\gtaV\img\00273.png
127,train,gtaV,streetViewData\train\gtaV\mask\00980.png,streetViewData\train\gtaV\img\00980.png
128,train,gtaV,streetViewData\train\gtaV\mask\02210.png,streetViewData\train\gtaV\img\02210.png
129,train,gtaV,streetViewData\train\gtaV\mask\02509.png,streetViewData\train\gtaV\img\02509.png
130,train,gtaV,streetViewData\train\gtaV\mask\02175.png,streetViewData\train\gtaV\img\02175.png
131,train,gtaV,streetViewData\train\gtaV\mask\01157.png,streetViewData\train\gtaV\img\01157.png
132,train,gtaV,streetViewData\train\gtaV\mask\01332.png,streetViewData\train\gtaV\img\01332.png
133,train,gtaV,streetViewData\train\gtaV\mask\01059.png,streetViewData\train\gtaV\img\01059.png
134,train,gtaV,streetViewData\train\gtaV\mask\00353.png,streetViewData\train\gtaV\img\00353.png
135,train,gtaV,streetViewData\train\gtaV\mask\00943.png,streetViewData\train\gtaV\img\00943.png
136,train,gtaV,streetViewData\train\gtaV\mask\01688.png,streetViewData\train\gtaV\img\01688.png
137,train,gtaV,streetViewData\train\gtaV\mask\02321.png,streetViewData\train\gtaV\img\02321.png
138,train,gtaV,streetViewData\train\gtaV\mask\01997.png,streetViewData\train\gtaV\img\01997.png
139,train,gtaV,streetViewData\train\gtaV\mask\01155.png,streetViewData\train\gtaV\img\01155.png
140,train,gtaV,streetViewData\train\gtaV\mask\00946.png,streetViewData\train\gtaV\img\00946.png
141,train,gtaV,streetViewData\train\gtaV\mask\01869.png,streetViewData\train\gtaV\img\01869.png
142,train,gtaV,streetViewData\train\gtaV\mask\01549.png,streetViewData\train\gtaV\img\01549.png
143,train,gtaV,streetViewData\train\gtaV\mask\01321.png,streetViewData\train\gtaV\img\01321.png
144,train,gtaV,streetViewData\train\gtaV\mask\02338.png,streetViewData\train\gtaV\img\02338.png
145,train,gtaV,streetViewData\train\gtaV\mask\01843.png,streetViewData\train\gtaV\img\01843.png
146,train,gtaV,streetViewData\train\gtaV\mask\01466.png,streetViewData\train\gtaV\img\01466.png
147,train,gtaV,streetViewData\train\gtaV\mask\00515.png,streetViewData\train\gtaV\img\00515.png
148,train,gtaV,streetViewData\train\gtaV\mask\01053.png,streetViewData\train\gtaV\img\01053.png
149,train,gtaV,streetViewData\train\gtaV\mask\02519.png,streetViewData\train\gtaV\img\02519.png
150,train,gtaV,streetViewData\train\gtaV\mask\01016.png,streetViewData\train\gtaV\img\01016.png
151,train,gtaV,streetViewData\train\gtaV\mask\02052.png,streetViewData\train\gtaV\img\02052.png
152,train,gtaV,streetViewData\train\gtaV\mask\02501.png,streetViewData\train\gtaV\img\02501.png
153,train,gtaV,streetViewData\train\gtaV\mask\01630.png,streetViewData\train\gtaV\img\01630.png
154,train,gtaV,streetViewData\train\gtaV\mask\01049.png,streetViewData\train\gtaV\img\01049.png
155,train,gtaV,streetViewData\train\gtaV\mask\02056.png,streetViewData\train\gtaV\img\02056.png
156,train,gtaV,streetViewData\train\gtaV\mask\01724.png,streetViewData\train\gtaV\img\01724.png
157,train,gtaV,streetViewData\train\gtaV\mask\01404.png,streetViewData\train\gtaV\img\01404.png
158,train,gtaV,streetViewData\train\gtaV\mask\02365.png,streetViewData\train\gtaV\img\02365.png
159,train,gtaV,streetViewData\train\gtaV\mask\01722.png,streetViewData\train\gtaV\img\01722.png
160,train,gtaV,streetViewData\train\gtaV\mask\01328.png,streetViewData\train\gtaV\img\01328.png
161,train,gtaV,streetViewData\train\gtaV\mask\01252.png,streetViewData\train\gtaV\img\01252.png
162,train,gtaV,streetViewData\train\gtaV\mask\02407.png,streetViewData\train\gtaV\img\02407.png
163,train,gtaV,streetViewData\train\gtaV\mask\00506.png,streetViewData\train\gtaV\img\00506.png
164,train,gtaV,streetViewData\train\gtaV\mask\01570.png,streetViewData\train\gtaV\img\01570.png
165,train,gtaV,streetViewData\train\gtaV\mask\01537.png,streetViewData\train\gtaV\img\01537.png
166,train,gtaV,streetViewData\train\gtaV\mask\00409.png,streetViewData\train\gtaV\img\00409.png
167,train,gtaV,streetViewData\train\gtaV\mask\02074.png,streetViewData\train\gtaV\img\02074.png
168,train,gtaV,streetViewData\train\gtaV\mask\00132.png,streetViewData\train\gtaV\img\00132.png
169,train,gtaV,streetViewData\train\gtaV\mask\02290.png,streetViewData\train\gtaV\img\02290.png
170,train,gtaV,streetViewData\train\gtaV\mask\00447.png,streetViewData\train\gtaV\img\00447.png
171,train,gtaV,streetViewData\train\gtaV\mask\00700.png,streetViewData\train\gtaV\img\00700.png
172,train,gtaV,streetViewData\train\gtaV\mask\01812.png,streetViewData\train\gtaV\img\01812.png
173,train,gtaV,streetViewData\train\gtaV\mask\00819.png,streetViewData\train\gtaV\img\00819.png
174,train,gtaV,streetViewData\train\gtaV\mask\02149.png,streetViewData\train\gtaV\img\02149.png
175,train,gtaV,streetViewData\train\gtaV\mask\01920.png,streetViewData\train\gtaV\img\01920.png
176,train,gtaV,streetViewData\train\gtaV\mask\02510.png,streetViewData\train\gtaV\img\02510.png
177,train,gtaV,streetViewData\train\gtaV\mask\01748.png,streetViewData\train\gtaV\img\01748.png
178,train,gtaV,streetViewData\train\gtaV\mask\00348.png,streetViewData\train\gtaV\img\00348.png
179,train,gtaV,streetViewData\train\gtaV\mask\01299.png,streetViewData\train\gtaV\img\01299.png
180,train,gtaV,streetViewData\train\gtaV\mask\01292.png,streetViewData\train\gtaV\img\01292.png
181,train,gtaV,streetViewData\train\gtaV\mask\01747.png,streetViewData\train\gtaV\img\01747.png
182,train,gtaV,streetViewData\train\gtaV\mask\01485.png,streetViewData\train\gtaV\img\01485.png
183,train,gtaV,streetViewData\train\gtaV\mask\01610.png,streetViewData\train\gtaV\img\01610.png
184,train,gtaV,streetViewData\train\gtaV\mask\01025.png,streetViewData\train\gtaV\img\01025.png
185,train,gtaV,streetViewData\train\gtaV\mask\01660.png,streetViewData\train\gtaV\img\01660.png
186,train,gtaV,streetViewData\train\gtaV\mask\02289.png,streetViewData\train\gtaV\img\02289.png
187,train,gtaV,streetViewData\train\gtaV\mask\00035.png,streetViewData\train\gtaV\img\00035.png
188,train,gtaV,streetViewData\train\gtaV\mask\02352.png,streetViewData\train\gtaV\img\02352.png
189,train,gtaV,streetViewData\train\gtaV\mask\02003.png,streetViewData\train\gtaV\img\02003.png
190,train,gtaV,streetViewData\train\gtaV\mask\00457.png,streetViewData\train\gtaV\img\00457.png
191,train,gtaV,streetViewData\train\gtaV\mask\01923.png,streetViewData\train\gtaV\img\01923.png
192,train,gtaV,streetViewData\train\gtaV\mask\01626.png,streetViewData\train\gtaV\img\01626.png
193,train,gtaV,streetViewData\train\gtaV\mask\02064.png,streetViewData\train\gtaV\img\02064.png
194,train,gtaV,streetViewData\train\gtaV\mask\02425.png,streetViewData\train\gtaV\img\02425.png
195,train,gtaV,streetViewData\train\gtaV\mask\02101.png,streetViewData\train\gtaV\img\02101.png
196,train,gtaV,streetViewData\train\gtaV\mask\01839.png,streetViewData\train\gtaV\img\01839.png
197,train,gtaV,streetViewData\train\gtaV\mask\02482.png,streetViewData\train\gtaV\img\02482.png
198,train,gtaV,streetViewData\train\gtaV\mask\02525.png,streetViewData\train\gtaV\img\02525.png
199,train,gtaV,streetViewData\train\gtaV\mask\01112.png,streetViewData\train\gtaV\img\01112.png
200,train,gtaV,streetViewData\train\gtaV\mask\01417.png,streetViewData\train\gtaV\img\01417.png
201,train,gtaV,streetViewData\train\gtaV\mask\00710.png,streetViewData\train\gtaV\img\00710.png
202,train,gtaV,streetViewData\train\gtaV\mask\01456.png,streetViewData\train\gtaV\img\01456.png
203,train,gtaV,streetViewData\train\gtaV\mask\00009.png,streetViewData\train\gtaV\img\00009.png
204,train,gtaV,streetViewData\train\gtaV\mask\02005.png,streetViewData\train\gtaV\img\02005.png
205,train,gtaV,streetViewData\train\gtaV\mask\02320.png,streetViewData\train\gtaV\img\02320.png
206,train,gtaV,streetViewData\train\gtaV\mask\02000.png,streetViewData\train\gtaV\img\02000.png
207,train,gtaV,streetViewData\train\gtaV\mask\01050.png,streetViewData\train\gtaV\img\01050.png
208,train,gtaV,streetViewData\train\gtaV\mask\01552.png,streetViewData\train\gtaV\img\01552.png
209,train,gtaV,streetViewData\train\gtaV\mask\02087.png,streetViewData\train\gtaV\img\02087.png
210,train,gtaV,streetViewData\train\gtaV\mask\00857.png,streetViewData\train\gtaV\img\00857.png
211,train,gtaV,streetViewData\train\gtaV\mask\01566.png,streetViewData\train\gtaV\img\01566.png
212,train,gtaV,streetViewData\train\gtaV\mask\00440.png,streetViewData\train\gtaV\img\00440.png
213,train,gtaV,streetViewData\train\gtaV\mask\02309.png,streetViewData\train\gtaV\img\02309.png
214,train,gtaV,streetViewData\train\gtaV\mask\01807.png,streetViewData\train\gtaV\img\01807.png
215,train,gtaV,streetViewData\train\gtaV\mask\01122.png,streetViewData\train\gtaV\img\01122.png
216,train,gtaV,streetViewData\train\gtaV\mask\02250.png,streetViewData\train\gtaV\img\02250.png
217,train,gtaV,streetViewData\train\gtaV\mask\01835.png,streetViewData\train\gtaV\img\01835.png
218,train,gtaV,streetViewData\train\gtaV\mask\02316.png,streetViewData\train\gtaV\img\02316.png
219,train,gtaV,streetViewData\train\gtaV\mask\02420.png,streetViewData\train\gtaV\img\02420.png
220,train,gtaV,streetViewData\train\gtaV\mask\02500.png,streetViewData\train\gtaV\img\02500.png
221,train,gtaV,streetViewData\train\gtaV\mask\02356.png,streetViewData\train\gtaV\img\02356.png
222,train,gtaV,streetViewData\train\gtaV\mask\01276.png,streetViewData\train\gtaV\img\01276.png
223,train,gtaV,streetViewData\train\gtaV\mask\02088.png,streetViewData\train\gtaV\img\02088.png
224,train,gtaV,streetViewData\train\gtaV\mask\00822.png,streetViewData\train\gtaV\img\00822.png
225,train,gtaV,streetViewData\train\gtaV\mask\01631.png,streetViewData\train\gtaV\img\01631.png
226,train,gtaV,streetViewData\train\gtaV\mask\02121.png,streetViewData\train\gtaV\img\02121.png
227,train,gtaV,streetViewData\train\gtaV\mask\01613.png,streetViewData\train\gtaV\img\01613.png
228,train,gtaV,streetViewData\train\gtaV\mask\00004.png,streetViewData\train\gtaV\img\00004.png
229,train,gtaV,streetViewData\train\gtaV\mask\01753.png,streetViewData\train\gtaV\img\01753.png
230,train,gtaV,streetViewData\train\gtaV\mask\01174.png,streetViewData\train\gtaV\img\01174.png
231,train,gtaV,streetViewData\train\gtaV\mask\01527.png,streetViewData\train\gtaV\img\01527.png
232,train,gtaV,streetViewData\train\gtaV\mask\00075.png,streetViewData\train\gtaV\img\00075.png
233,train,gtaV,streetViewData\train\gtaV\mask\00452.png,streetViewData\train\gtaV\img\00452.png
234,train,gtaV,streetViewData\train\gtaV\mask\01254.png,streetViewData\train\gtaV\img\01254.png
235,train,gtaV,streetViewData\train\gtaV\mask\02230.png,streetViewData\train\gtaV\img\02230.png
236,train,gtaV,streetViewData\train\gtaV\mask\02467.png,streetViewData\train\gtaV\img\02467.png
237,train,gtaV,streetViewData\train\gtaV\mask\01140.png,streetViewData\train\gtaV\img\01140.png
238,train,gtaV,streetViewData\train\gtaV\mask\01001.png,streetViewData\train\gtaV\img\01001.png
239,train,gtaV,streetViewData\train\gtaV\mask\00305.png,streetViewData\train\gtaV\img\00305.png
240,train,gtaV,streetViewData\train\gtaV\mask\01004.png,streetViewData\train\gtaV\img\01004.png
241,train,gtaV,streetViewData\train\gtaV\mask\02391.png,streetViewData\train\gtaV\img\02391.png
242,train,gtaV,streetViewData\train\gtaV\mask\02459.png,streetViewData\train\gtaV\img\02459.png
243,train,gtaV,streetViewData\train\gtaV\mask\00398.png,streetViewData\train\gtaV\img\00398.png
244,train,gtaV,streetViewData\train\gtaV\mask\02025.png,streetViewData\train\gtaV\img\02025.png
245,train,gtaV,streetViewData\train\gtaV\mask\01522.png,streetViewData\train\gtaV\img\01522.png
246,train,gtaV,streetViewData\train\gtaV\mask\02198.png,streetViewData\train\gtaV\img\02198.png
247,train,gtaV,streetViewData\train\gtaV\mask\00359.png,streetViewData\train\gtaV\img\00359.png
248,train,gtaV,streetViewData\train\gtaV\mask\02084.png,streetViewData\train\gtaV\img\02084.png
249,train,gtaV,streetViewData\train\gtaV\mask\01617.png,streetViewData\train\gtaV\img\01617.png
250,train,gtaV,streetViewData\train\gtaV\mask\02095.png,streetViewData\train\gtaV\img\02095.png
251,train,gtaV,streetViewData\train\gtaV\mask\00480.png,streetViewData\train\gtaV\img\00480.png
252,train,gtaV,streetViewData\train\gtaV\mask\00485.png,streetViewData\train\gtaV\img\00485.png
253,train,gtaV,streetViewData\train\gtaV\mask\01878.png,streetViewData\train\gtaV\img\01878.png
254,train,gtaV,streetViewData\train\gtaV\mask\01500.png,streetViewData\train\gtaV\img\01500.png
255,train,gtaV,streetViewData\train\gtaV\mask\01652.png,streetViewData\train\gtaV\img\01652.png
256,train,gtaV,streetViewData\train\gtaV\mask\00830.png,streetViewData\train\gtaV\img\00830.png
257,train,gtaV,streetViewData\train\gtaV\mask\02379.png,streetViewData\train\gtaV\img\02379.png
258,train,gtaV,streetViewData\train\gtaV\mask\01607.png,streetViewData\train\gtaV\img\01607.png
259,train,gtaV,streetViewData\train\gtaV\mask\01769.png,streetViewData\train\gtaV\img\01769.png
260,train,gtaV,streetViewData\train\gtaV\mask\01393.png,streetViewData\train\gtaV\img\01393.png
261,train,gtaV,streetViewData\train\gtaV\mask\00944.png,streetViewData\train\gtaV\img\00944.png
262,train,gtaV,streetViewData\train\gtaV\mask\02302.png,streetViewData\train\gtaV\img\02302.png
263,train,gtaV,streetViewData\train\gtaV\mask\02073.png,streetViewData\train\gtaV\img\02073.png
264,train,gtaV,streetViewData\train\gtaV\mask\02465.png,streetViewData\train\gtaV\img\02465.png
265,train,gtaV,streetViewData\train\gtaV\mask\01939.png,streetViewData\train\gtaV\img\01939.png
266,train,gtaV,streetViewData\train\gtaV\mask\00903.png,streetViewData\train\gtaV\img\00903.png
267,train,gtaV,streetViewData\train\gtaV\mask\01987.png,streetViewData\train\gtaV\img\01987.png
268,train,gtaV,streetViewData\train\gtaV\mask\01149.png,streetViewData\train\gtaV\img\01149.png
269,train,gtaV,streetViewData\train\gtaV\mask\02367.png,streetViewData\train\gtaV\img\02367.png
270,train,gtaV,streetViewData\train\gtaV\mask\01902.png,streetViewData\train\gtaV\img\01902.png
271,train,gtaV,streetViewData\train\gtaV\mask\02498.png,streetViewData\train\gtaV\img\02498.png
272,train,gtaV,streetViewData\train\gtaV\mask\01275.png,streetViewData\train\gtaV\img\01275.png
273,train,gtaV,streetViewData\train\gtaV\mask\01424.png,streetViewData\train\gtaV\img\01424.png
274,train,gtaV,streetViewData\train\gtaV\mask\01586.png,streetViewData\train\gtaV\img\01586.png
275,train,gtaV,streetViewData\train\gtaV\mask\01451.png,streetViewData\train\gtaV\img\01451.png
276,train,gtaV,streetViewData\train\gtaV\mask\00470.png,streetViewData\train\gtaV\img\00470.png
277,train,gtaV,streetViewData\train\gtaV\mask\01018.png,streetViewData\train\gtaV\img\01018.png
278,train,gtaV,streetViewData\train\gtaV\mask\00971.png,streetViewData\train\gtaV\img\00971.png
279,train,gtaV,streetViewData\train\gtaV\mask\00349.png,streetViewData\train\gtaV\img\00349.png
