sample_id,split,source_dataset,mask_path,img_path
47,train,synscapes,streetViewData\train\synscapes\mask\1285.png,streetViewData\train\synscapes\img\1285.png
48,train,synscapes,streetViewData\train\synscapes\mask\1395.png,streetViewData\train\synscapes\img\1395.png
49,train,synscapes,streetViewData\train\synscapes\mask\605.png,streetViewData\train\synscapes\img\605.png
50,train,synscapes,streetViewData\train\synscapes\mask\1619.png,streetViewData\train\synscapes\img\1619.png
51,train,synscapes,streetViewData\train\synscapes\mask\990.png,streetViewData\train\synscapes\img\990.png
52,train,synscapes,streetViewData\train\synscapes\mask\1169.png,streetViewData\train\synscapes\img\1169.png
53,train,synscapes,streetViewData\train\synscapes\mask\17.png,streetViewData\train\synscapes\img\17.png
54,train,synscapes,streetViewData\train\synscapes\mask\1177.png,streetViewData\train\synscapes\img\1177.png
55,train,synscapes,streetViewData\train\synscapes\mask\1660.png,streetViewData\train\synscapes\img\1660.png
56,train,synscapes,streetViewData\train\synscapes\mask\760.png,streetViewData\train\synscapes\img\760.png
57,train,synscapes,streetViewData\train\synscapes\mask\1632.png,streetViewData\train\synscapes\img\1632.png
58,train,synscapes,streetViewData\train\synscapes\mask\310.png,streetViewData\train\synscapes\img\310.png
59,train,synscapes,streetViewData\train\synscapes\mask\1486.png,streetViewData\train\synscapes\img\1486.png
60,train,synscapes,streetViewData\train\synscapes\mask\686.png,streetViewData\train\synscapes\img\686.png
61,train,synscapes,streetViewData\train\synscapes\mask\1078.png,streetViewData\train\synscapes\img\1078.png
62,train,synscapes,streetViewData\train\synscapes\mask\543.png,streetViewData\train\synscapes\img\543.png
63,train,synscapes,streetViewData\train\synscapes\mask\1845.png,streetViewData\train\synscapes\img\1845.png
64,train,synscapes,streetViewData\train\synscapes\mask\1988.png,streetViewData\train\synscapes\img\1988.png
65,train,synscapes,streetViewData\train\synscapes\mask\1228.png,streetViewData\train\synscapes\img\1228.png
66,train,synscapes,streetViewData\train\synscapes\mask\899.png,streetViewData\train\synscapes\img\899.png
67,train,synscapes,streetViewData\train\synscapes\mask\1697.png,streetViewData\train\synscapes\img\1697.png
68,train,synscapes,streetViewData\train\synscapes\mask\1143.png,streetViewData\train\synscapes\img\1143.png
69,train,synscapes,streetViewData\train\synscapes\mask\215.png,streetViewData\train\synscapes\img\215.png
70,train,synscapes,streetViewData\train\synscapes\mask\1539.png,streetViewData\train\synscapes\img\1539.png
71,train,synscapes,streetViewData\train\synscapes\mask\727.png,streetViewData\train\synscapes\img\727.png
72,train,synscapes,streetViewData\train\synscapes\mask\357.png,streetViewData\train\synscapes\img\357.png
73,train,synscapes,streetViewData\train\synscapes\mask\338.png,streetViewData\train\synscapes\img\338.png
74,train,synscapes,streetViewData\train\synscapes\mask\830.png,streetViewData\train\synscapes\img\830.png
75,train,synscapes,streetViewData\train\synscapes\mask\787.png,streetViewData\train\synscapes\img\787.png
76,train,synscapes,streetViewData\train\synscapes\mask\1665.png,streetViewData\train\synscapes\img\1665.png
77,train,synscapes,streetViewData\train\synscapes\mask\262.png,streetViewData\train\synscapes\img\262.png
78,train,synscapes,streetViewData\train\synscapes\mask\1352.png,streetViewData\train\synscapes\img\1352.png
79,train,synscapes,streetViewData\train\synscapes\mask\497.png,streetViewData\train\synscapes\img\497.png
80,train,synscapes,streetViewData\train\synscapes\mask\1126.png,streetViewData\train\synscapes\img\1126.png
81,train,synscapes,streetViewData\train\synscapes\mask\1082.png,streetViewData\train\synscapes\img\1082.png
82,train,synscapes,streetViewData\train\synscapes\mask\417.png,streetViewData\train\synscapes\img\417.png
83,train,synscapes,streetViewData\train\synscapes\mask\1418.png,streetViewData\train\synscapes\img\1418.png
84,train,synscapes,streetViewData\train\synscapes\mask\623.png,streetViewData\train\synscapes\img\623.png
85,train,synscapes,streetViewData\train\synscapes\mask\1531.png,streetViewData\train\synscapes\img\1531.png
86,train,synscapes,streetViewData\train\synscapes\mask\1145.png,streetViewData\train\synscapes\img\1145.png
87,train,synscapes,streetViewData\train\synscapes\mask\775.png,streetViewData\train\synscapes\img\775.png
88,train,synscapes,streetViewData\train\synscapes\mask\98.png,streetViewData\train\synscapes\img\98.png
89,train,synscapes,streetViewData\train\synscapes\mask\796.png,streetViewData\train\synscapes\img\796.png
90,train,synscapes,streetViewData\train\synscapes\mask\1184.png,streetViewData\train\synscapes\img\1184.png
91,train,synscapes,streetViewData\train\synscapes\mask\951.png,streetViewData\train\synscapes\img\951.png
92,train,synscapes,streetViewData\train\synscapes\mask\958.png,streetViewData\train\synscapes\img\958.png
93,train,synscapes,streetViewData\train\synscapes\mask\1834.png,streetViewData\train\synscapes\img\1834.png
94,train,synscapes,streetViewData\train\synscapes\mask\37.png,streetViewData\train\synscapes\img\37.png
95,train,synscapes,streetViewData\train\synscapes\mask\736.png,streetViewData\train\synscapes\img\736.png
96,train,synscapes,streetViewData\train\synscapes\mask\1671.png,streetViewData\train\synscapes\img\1671.png
97,train,synscapes,streetViewData\train\synscapes\mask\1299.png,streetViewData\train\synscapes\img\1299.png
98,train,synscapes,streetViewData\train\synscapes\mask\1681.png,streetViewData\train\synscapes\img\1681.png
99,train,synscapes,streetViewData\train\synscapes\mask\1653.png,streetViewData\train\synscapes\img\1653.png
100,train,synscapes,streetViewData\train\synscapes\mask\1385.png,streetViewData\train\synscapes\img\1385.png
101,train,synscapes,streetViewData\train\synscapes\mask\433.png,streetViewData\train\synscapes\img\433.png
102,train,synscapes,streetViewData\train\synscapes\mask\1490.png,streetViewData\train\synscapes\img\1490.png
103,train,synscapes,streetViewData\train\synscapes\mask\492.png,streetViewData\train\synscapes\img\492.png
104,train,synscapes,streetViewData\train\synscapes\mask\458.png,streetViewData\train\synscapes\img\458.png
105,train,synscapes,streetViewData\train\synscapes\mask\393.png,streetViewData\train\synscapes\img\393.png
106,train,synscapes,streetViewData\train\synscapes\mask\113.png,streetViewData\train\synscapes\img\113.png
107,train,synscapes,streetViewData\train\synscapes\mask\320.png,streetViewData\train\synscapes\img\320.png
108,train,synscapes,streetViewData\train\synscapes\mask\369.png,streetViewData\train\synscapes\img\369.png
109,train,synscapes,streetViewData\train\synscapes\mask\1313.png,streetViewData\train\synscapes\img\1313.png
110,train,synscapes,streetViewData\train\synscapes\mask\1983.png,streetViewData\train\synscapes\img\1983.png
111,train,synscapes,streetViewData\train\synscapes\mask\542.png,streetViewData\train\synscapes\img\542.png
112,train,synscapes,streetViewData\train\synscapes\mask\994.png,streetViewData\train\synscapes\img\994.png
113,train,synscapes,streetViewData\train\synscapes\mask\13.png,streetViewData\train\synscapes\img\13.png
114,train,synscapes,streetViewData\train\synscapes\mask\1850.png,streetViewData\train\synscapes\img\1850.png
115,train,synscapes,streetViewData\train\synscapes\mask\1699.png,streetViewData\train\synscapes\img\1699.png
116,train,synscapes,streetViewData\train\synscapes\mask\1496.png,streetViewData\train\synscapes\img\1496.png
117,train,synscapes,streetViewData\train\synscapes\mask\378.png,streetViewData\train\synscapes\img\378.png
118,train,synscapes,streetViewData\train\synscapes\mask\467.png,streetViewData\train\synscapes\img\467.png
119,train,synscapes,streetViewData\train\synscapes\mask\224.png,streetViewData\train\synscapes\img\224.png
120,train,synscapes,streetViewData\train\synscapes\mask\1402.png,streetViewData\train\synscapes\img\1402.png
121,train,synscapes,streetViewData\train\synscapes\mask\460.png,streetViewData\train\synscapes\img\460.png
122,train,synscapes,streetViewData\train\synscapes\mask\1597.png,streetViewData\train\synscapes\img\1597.png
123,train,synscapes,streetViewData\train\synscapes\mask\752.png,streetViewData\train\synscapes\img\752.png
124,train,synscapes,streetViewData\train\synscapes\mask\614.png,streetViewData\train\synscapes\img\614.png
125,train,synscapes,streetViewData\train\synscapes\mask\629.png,streetViewData\train\synscapes\img\629.png
126,train,synscapes,streetViewData\train\synscapes\mask\1100.png,streetViewData\train\synscapes\img\1100.png
127,train,synscapes,streetViewData\train\synscapes\mask\1420.png,streetViewData\train\synscapes\img\1420.png
128,train,synscapes,streetViewData\train\synscapes\mask\713.png,streetViewData\train\synscapes\img\713.png
129,train,synscapes,streetViewData\train\synscapes\mask\983.png,streetViewData\train\synscapes\img\983.png
130,train,synscapes,streetViewData\train\synscapes\mask\682.png,streetViewData\train\synscapes\img\682.png
131,train,synscapes,streetViewData\train\synscapes\mask\1580.png,streetViewData\train\synscapes\img\1580.png
132,train,synscapes,streetViewData\train\synscapes\mask\1738.png,streetViewData\train\synscapes\img\1738.png
133,train,synscapes,streetViewData\train\synscapes\mask\1492.png,streetViewData\train\synscapes\img\1492.png
134,train,synscapes,streetViewData\train\synscapes\mask\112.png,streetViewData\train\synscapes\img\112.png
135,train,synscapes,streetViewData\train\synscapes\mask\1388.png,streetViewData\train\synscapes\img\1388.png
136,train,synscapes,streetViewData\train\synscapes\mask\243.png,streetViewData\train\synscapes\img\243.png
137,train,synscapes,streetViewData\train\synscapes\mask\813.png,streetViewData\train\synscapes\img\813.png
138,train,synscapes,streetViewData\train\synscapes\mask\521.png,streetViewData\train\synscapes\img\521.png
139,train,synscapes,streetViewData\train\synscapes\mask\1579.png,streetViewData\train\synscapes\img\1579.png
140,train,synscapes,streetViewData\train\synscapes\mask\1390.png,streetViewData\train\synscapes\img\1390.png
141,train,synscapes,streetViewData\train\synscapes\mask\406.png,streetViewData\train\synscapes\img\406.png
142,train,synscapes,streetViewData\train\synscapes\mask\1919.png,streetViewData\train\synscapes\img\1919.png
143,train,synscapes,streetViewData\train\synscapes\mask\1728.png,streetViewData\train\synscapes\img\1728.png
144,train,synscapes,streetViewData\train\synscapes\mask\829.png,streetViewData\train\synscapes\img\829.png
145,train,synscapes,streetViewData\train\synscapes\mask\383.png,streetViewData\train\synscapes\img\383.png
146,train,synscapes,streetViewData\train\synscapes\mask\1844.png,streetViewData\train\synscapes\img\1844.png
147,train,synscapes,streetViewData\train\synscapes\mask\1261.png,streetViewData\train\synscapes\img\1261.png
148,train,synscapes,streetViewData\train\synscapes\mask\1487.png,streetViewData\train\synscapes\img\1487.png
149,train,synscapes,streetViewData\train\synscapes\mask\992.png,streetViewData\train\synscapes\img\992.png
150,train,synscapes,streetViewData\train\synscapes\mask\1453.png,streetViewData\train\synscapes\img\1453.png
151,train,synscapes,streetViewData\train\synscapes\mask\571.png,streetViewData\train\synscapes\img\571.png
152,train,synscapes,streetViewData\train\synscapes\mask\976.png,streetViewData\train\synscapes\img\976.png
153,train,synscapes,streetViewData\train\synscapes\mask\1992.png,streetViewData\train\synscapes\img\1992.png
154,train,synscapes,streetViewData\train\synscapes\mask\1483.png,streetViewData\train\synscapes\img\1483.png
155,train,synscapes,streetViewData\train\synscapes\mask\575.png,streetViewData\train\synscapes\img\575.png
156,train,synscapes,streetViewData\train\synscapes\mask\276.png,streetViewData\train\synscapes\img\276.png
157,train,synscapes,streetViewData\train\synscapes\mask\1789.png,streetViewData\train\synscapes\img\1789.png
158,train,synscapes,streetViewData\train\synscapes\mask\853.png,streetViewData\train\synscapes\img\853.png
159,train,synscapes,streetViewData\train\synscapes\mask\274.png,streetViewData\train\synscapes\img\274.png
160,train,synscapes,streetViewData\train\synscapes\mask\1734.png,streetViewData\train\synscapes\img\1734.png
161,train,synscapes,streetViewData\train\synscapes\mask\1666.png,streetViewData\train\synscapes\img\1666.png
162,train,synscapes,streetViewData\train\synscapes\mask\891.png,streetViewData\train\synscapes\img\891.png
163,train,synscapes,streetViewData\train\synscapes\mask\1253.png,streetViewData\train\synscapes\img\1253.png
164,train,synscapes,streetViewData\train\synscapes\mask\1938.png,streetViewData\train\synscapes\img\1938.png
165,train,synscapes,streetViewData\train\synscapes\mask\1908.png,streetViewData\train\synscapes\img\1908.png
166,train,synscapes,streetViewData\train\synscapes\mask\1166.png,streetViewData\train\synscapes\img\1166.png
167,train,synscapes,streetViewData\train\synscapes\mask\591.png,streetViewData\train\synscapes\img\591.png
168,train,synscapes,streetViewData\train\synscapes\mask\1085.png,streetViewData\train\synscapes\img\1085.png
169,train,synscapes,streetViewData\train\synscapes\mask\786.png,streetViewData\train\synscapes\img\786.png
170,train,synscapes,streetViewData\train\synscapes\mask\120.png,streetViewData\train\synscapes\img\120.png
171,train,synscapes,streetViewData\train\synscapes\mask\1280.png,streetViewData\train\synscapes\img\1280.png
172,train,synscapes,streetViewData\train\synscapes\mask\355.png,streetViewData\train\synscapes\img\355.png
173,train,synscapes,streetViewData\train\synscapes\mask\1293.png,streetViewData\train\synscapes\img\1293.png
174,train,synscapes,streetViewData\train\synscapes\mask\659.png,streetViewData\train\synscapes\img\659.png
175,train,synscapes,streetViewData\train\synscapes\mask\452.png,streetViewData\train\synscapes\img\452.png
176,train,synscapes,streetViewData\train\synscapes\mask\984.png,streetViewData\train\synscapes\img\984.png
177,train,synscapes,streetViewData\train\synscapes\mask\298.png,streetViewData\train\synscapes\img\298.png
178,train,synscapes,streetViewData\train\synscapes\mask\1115.png,streetViewData\train\synscapes\img\1115.png
179,train,synscapes,streetViewData\train\synscapes\mask\1708.png,streetViewData\train\synscapes\img\1708.png
180,train,synscapes,streetViewData\train\synscapes\mask\1701.png,streetViewData\train\synscapes\img\1701.png
181,train,synscapes,streetViewData\train\synscapes\mask\297.png,streetViewData\train\synscapes\img\297.png
182,train,synscapes,streetViewData\train\synscapes\mask\1861.png,streetViewData\train\synscapes\img\1861.png
183,train,synscapes,streetViewData\train\synscapes\mask\1974.png,streetViewData\train\synscapes\img\1974.png
184,train,synscapes,streetViewData\train\synscapes\mask\1461.png,streetViewData\train\synscapes\img\1461.png
185,train,synscapes,streetViewData\train\synscapes\mask\218.png,streetViewData\train\synscapes\img\218.png
186,train,synscapes,streetViewData\train\synscapes\mask\785.png,streetViewData\train\synscapes\img\785.png
187,train,synscapes,streetViewData\train\synscapes\mask\1019.png,streetViewData\train\synscapes\img\1019.png
188,train,synscapes,streetViewData\train\synscapes\mask\841.png,streetViewData\train\synscapes\img\841.png
189,train,synscapes,streetViewData\train\synscapes\mask\527.png,streetViewData\train\synscapes\img\527.png
190,train,synscapes,streetViewData\train\synscapes\mask\1209.png,streetViewData\train\synscapes\img\1209.png
191,train,synscapes,streetViewData\train\synscapes\mask\455.png,streetViewData\train\synscapes\img\455.png
192,train,synscapes,streetViewData\train\synscapes\mask\1989.png,streetViewData\train\synscapes\img\1989.png
193,train,synscapes,streetViewData\train\synscapes\mask\582.png,streetViewData\train\synscapes\img\582.png
194,train,synscapes,streetViewData\train\synscapes\mask\907.png,streetViewData\train\synscapes\img\907.png
195,train,synscapes,streetViewData\train\synscapes\mask\615.png,streetViewData\train\synscapes\img\615.png
196,train,synscapes,streetViewData\train\synscapes\mask\38.png,streetViewData\train\synscapes\img\38.png
197,train,synscapes,streetViewData\train\synscapes\mask\959.png,streetViewData\train\synscapes\img\959.png
198,train,synscapes,streetViewData\train\synscapes\mask\998.png,streetViewData\train\synscapes\img\998.png
199,train,synscapes,streetViewData\train\synscapes\mask\154.png,streetViewData\train\synscapes\img\154.png
200,train,synscapes,streetViewData\train\synscapes\mask\180.png,streetViewData\train\synscapes\img\180.png
201,train,synscapes,streetViewData\train\synscapes\mask\129.png,streetViewData\train\synscapes\img\129.png
202,train,synscapes,streetViewData\train\synscapes\mask\1835.png,streetViewData\train\synscapes\img\1835.png
203,train,synscapes,streetViewData\train\synscapes\mask\1003.png,streetViewData\train\synscapes\img\1003.png
204,train,synscapes,streetViewData\train\synscapes\mask\529.png,streetViewData\train\synscapes\img\529.png
205,train,synscapes,streetViewData\train\synscapes\mask\812.png,streetViewData\train\synscapes\img\812.png
206,train,synscapes,streetViewData\train\synscapes\mask\524.png,streetViewData\train\synscapes\img\524.png
207,train,synscapes,streetViewData\train\synscapes\mask\1484.png,streetViewData\train\synscapes\img\1484.png
208,train,synscapes,streetViewData\train\synscapes\mask\1921.png,streetViewData\train\synscapes\img\1921.png
209,train,synscapes,streetViewData\train\synscapes\mask\602.png,streetViewData\train\synscapes\img\602.png
210,train,synscapes,streetViewData\train\synscapes\mask\1327.png,streetViewData\train\synscapes\img\1327.png
211,train,synscapes,streetViewData\train\synscapes\mask\1934.png,streetViewData\train\synscapes\img\1934.png
212,train,synscapes,streetViewData\train\synscapes\mask\1194.png,streetViewData\train\synscapes\img\1194.png
213,train,synscapes,streetViewData\train\synscapes\mask\802.png,streetViewData\train\synscapes\img\802.png
214,train,synscapes,streetViewData\train\synscapes\mask\350.png,streetViewData\train\synscapes\img\350.png
215,train,synscapes,streetViewData\train\synscapes\mask\1549.png,streetViewData\train\synscapes\img\1549.png
216,train,synscapes,streetViewData\train\synscapes\mask\75.png,streetViewData\train\synscapes\img\75.png
217,train,synscapes,streetViewData\train\synscapes\mask\376.png,streetViewData\train\synscapes\img\376.png
218,train,synscapes,streetViewData\train\synscapes\mask\809.png,streetViewData\train\synscapes\img\809.png
219,train,synscapes,streetViewData\train\synscapes\mask\902.png,streetViewData\train\synscapes\img\902.png
220,train,synscapes,streetViewData\train\synscapes\mask\975.png,streetViewData\train\synscapes\img\975.png
221,train,synscapes,streetViewData\train\synscapes\mask\845.png,streetViewData\train\synscapes\img\845.png
222,train,synscapes,streetViewData\train\synscapes\mask\1688.png,streetViewData\train\synscapes\img\1688.png
223,train,synscapes,streetViewData\train\synscapes\mask\603.png,streetViewData\train\synscapes\img\603.png
224,train,synscapes,streetViewData\train\synscapes\mask\1296.png,streetViewData\train\synscapes\img\1296.png
225,train,synscapes,streetViewData\train\synscapes\mask\1993.png,streetViewData\train\synscapes\img\1993.png
226,train,synscapes,streetViewData\train\synscapes\mask\633.png,streetViewData\train\synscapes\img\633.png
227,train,synscapes,streetViewData\train\synscapes\mask\1977.png,streetViewData\train\synscapes\img\1977.png
228,train,synscapes,streetViewData\train\synscapes\mask\10.png,streetViewData\train\synscapes\img\10.png
229,train,synscapes,streetViewData\train\synscapes\mask\301.png,streetViewData\train\synscapes\img\301.png
230,train,synscapes,streetViewData\train\synscapes\mask\1596.png,streetViewData\train\synscapes\img\1596.png
231,train,synscapes,streetViewData\train\synscapes\mask\19.png,streetViewData\train\synscapes\img\19.png
232,train,synscapes,streetViewData\train\synscapes\mask\1033.png,streetViewData\train\synscapes\img\1033.png
233,train,synscapes,streetViewData\train\synscapes\mask\1204.png,streetViewData\train\synscapes\img\1204.png
234,train,synscapes,streetViewData\train\synscapes\mask\1668.png,streetViewData\train\synscapes\img\1668.png
235,train,synscapes,streetViewData\train\synscapes\mask\731.png,streetViewData\train\synscapes\img\731.png
236,train,synscapes,streetViewData\train\synscapes\mask\945.png,streetViewData\train\synscapes\img\945.png
237,train,synscapes,streetViewData\train\synscapes\mask\1565.png,streetViewData\train\synscapes\img\1565.png
238,train,synscapes,streetViewData\train\synscapes\mask\144.png,streetViewData\train\synscapes\img\144.png
239,train,synscapes,streetViewData\train\synscapes\mask\1104.png,streetViewData\train\synscapes\img\1104.png
240,train,synscapes,streetViewData\train\synscapes\mask\1442.png,streetViewData\train\synscapes\img\1442.png
241,train,synscapes,streetViewData\train\synscapes\mask\877.png,streetViewData\train\synscapes\img\877.png
242,train,synscapes,streetViewData\train\synscapes\mask\938.png,streetViewData\train\synscapes\img\938.png
243,train,synscapes,streetViewData\train\synscapes\mask\1156.png,streetViewData\train\synscapes\img\1156.png
244,train,synscapes,streetViewData\train\synscapes\mask\547.png,streetViewData\train\synscapes\img\547.png
245,train,synscapes,streetViewData\train\synscapes\mask\1895.png,streetViewData\train\synscapes\img\1895.png
246,train,synscapes,streetViewData\train\synscapes\mask\702.png,streetViewData\train\synscapes\img\702.png
247,train,synscapes,streetViewData\train\synscapes\mask\1125.png,streetViewData\train\synscapes\img\1125.png
248,train,synscapes,streetViewData\train\synscapes\mask\60.png,streetViewData\train\synscapes\img\60.png
249,train,synscapes,streetViewData\train\synscapes\mask\1980.png,streetViewData\train\synscapes\img\1980.png
250,train,synscapes,streetViewData\train\synscapes\mask\61.png,streetViewData\train\synscapes\img\61.png
251,train,synscapes,streetViewData\train\synscapes\mask\123.png,streetViewData\train\synscapes\img\123.png
252,train,synscapes,streetViewData\train\synscapes\mask\1234.png,streetViewData\train\synscapes\img\1234.png
253,train,synscapes,streetViewData\train\synscapes\mask\414.png,streetViewData\train\synscapes\img\414.png
254,train,synscapes,streetViewData\train\synscapes\mask\1875.png,streetViewData\train\synscapes\img\1875.png
255,train,synscapes,streetViewData\train\synscapes\mask\210.png,streetViewData\train\synscapes\img\210.png
256,train,synscapes,streetViewData\train\synscapes\mask\1302.png,streetViewData\train\synscapes\img\1302.png
257,train,synscapes,streetViewData\train\synscapes\mask\866.png,streetViewData\train\synscapes\img\866.png
258,train,synscapes,streetViewData\train\synscapes\mask\1971.png,streetViewData\train\synscapes\img\1971.png
259,train,synscapes,streetViewData\train\synscapes\mask\316.png,streetViewData\train\synscapes\img\316.png
260,train,synscapes,streetViewData\train\synscapes\mask\1779.png,streetViewData\train\synscapes\img\1779.png
261,train,synscapes,streetViewData\train\synscapes\mask\1389.png,streetViewData\train\synscapes\img\1389.png
262,train,synscapes,streetViewData\train\synscapes\mask\797.png,streetViewData\train\synscapes\img\797.png
263,train,synscapes,streetViewData\train\synscapes\mask\590.png,streetViewData\train\synscapes\img\590.png
264,train,synscapes,streetViewData\train\synscapes\mask\943.png,streetViewData\train\synscapes\img\943.png
265,train,synscapes,streetViewData\train\synscapes\mask\47.png,streetViewData\train\synscapes\img\47.png
266,train,synscapes,streetViewData\train\synscapes\mask\1369.png,streetViewData\train\synscapes\img\1369.png
267,train,synscapes,streetViewData\train\synscapes\mask\512.png,streetViewData\train\synscapes\img\512.png
268,train,synscapes,streetViewData\train\synscapes\mask\1573.png,streetViewData\train\synscapes\img\1573.png
269,train,synscapes,streetViewData\train\synscapes\mask\855.png,streetViewData\train\synscapes\img\855.png
270,train,synscapes,streetViewData\train\synscapes\mask\436.png,streetViewData\train\synscapes\img\436.png
271,train,synscapes,streetViewData\train\synscapes\mask\973.png,streetViewData\train\synscapes\img\973.png
272,train,synscapes,streetViewData\train\synscapes\mask\1687.png,streetViewData\train\synscapes\img\1687.png
273,train,synscapes,streetViewData\train\synscapes\mask\1806.png,streetViewData\train\synscapes\img\1806.png
274,train,synscapes,streetViewData\train\synscapes\mask\1952.png,streetViewData\train\synscapes\img\1952.png
275,train,synscapes,streetViewData\train\synscapes\mask\1830.png,streetViewData\train\synscapes\img\1830.png
276,train,synscapes,streetViewData\train\synscapes\mask\1220.png,streetViewData\train\synscapes\img\1220.png
277,train,synscapes,streetViewData\train\synscapes\mask\1455.png,streetViewData\train\synscapes\img\1455.png
278,train,synscapes,streetViewData\train\synscapes\mask\1412.png,streetViewData\train\synscapes\img\1412.png
279,train,synscapes,streetViewData\train\synscapes\mask\1116.png,streetViewData\train\synscapes\img\1116.png
280,train,synscapes,streetViewData\train\synscapes\mask\1621.png,streetViewData\train\synscapes\img\1621.png
281,train,synscapes,streetViewData\train\synscapes\mask\1037.png,streetViewData\train\synscapes\img\1037.png
282,train,synscapes,streetViewData\train\synscapes\mask\282.png,streetViewData\train\synscapes\img\282.png
283,train,synscapes,streetViewData\train\synscapes\mask\219.png,streetViewData\train\synscapes\img\219.png
284,train,synscapes,streetViewData\train\synscapes\mask\1422.png,streetViewData\train\synscapes\img\1422.png
285,train,synscapes,streetViewData\train\synscapes\mask\283.png,streetViewData\train\synscapes\img\283.png
