sample_id,split,source_dataset,mask_path,img_path
35,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000000_003632.png,streetViewData\train\cityscapes\img\strasbourg_000000_003632.png
36,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_061468.png,streetViewData\train\cityscapes\img\hamburg_000000_061468.png
37,train,cityscapes,streetViewData\train\cityscapes\mask\stuttgart_000092_000019.png,streetViewData\train\cityscapes\img\stuttgart_000092_000019.png
38,train,cityscapes,streetViewData\train\cityscapes\mask\tubingen_000019_000019.png,streetViewData\train\cityscapes\img\tubingen_000019_000019.png
39,train,cityscapes,streetViewData\train\cityscapes\mask\bochum_000000_004748.png,streetViewData\train\cityscapes\img\bochum_000000_004748.png
40,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_061472.png,streetViewData\train\cityscapes\img\strasbourg_000001_061472.png
41,train,cityscapes,streetViewData\train\cityscapes\mask\stuttgart_000085_000019.png,streetViewData\train\cityscapes\img\stuttgart_000085_000019.png
42,train,cityscapes,streetViewData\train\cityscapes\mask\darmstadt_000076_000019.png,streetViewData\train\cityscapes\img\darmstadt_000076_000019.png
43,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_024701.png,streetViewData\train\cityscapes\img\strasbourg_000001_024701.png
44,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_051842.png,streetViewData\train\cityscapes\img\hanover_000000_051842.png
45,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_001620.png,streetViewData\train\cityscapes\img\hanover_000000_001620.png
46,train,cityscapes,streetViewData\train\cityscapes\mask\ulm_000059_000019.png,streetViewData\train\cityscapes\img\ulm_000059_000019.png
47,train,cityscapes,streetViewData\train\cityscapes\mask\darmstadt_000068_000019.png,streetViewData\train\cityscapes\img\darmstadt_000068_000019.png
48,train,cityscapes,streetViewData\train\cityscapes\mask\erfurt_000105_000019.png,streetViewData\train\cityscapes\img\erfurt_000105_000019.png
49,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_065214.png,streetViewData\train\cityscapes\img\strasbourg_000001_065214.png
50,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_105464.png,streetViewData\train\cityscapes\img\hamburg_000000_105464.png
51,train,cityscapes,streetViewData\train\cityscapes\mask\ulm_000085_000019.png,streetViewData\train\cityscapes\img\ulm_000085_000019.png
52,train,cityscapes,streetViewData\train\cityscapes\mask\cologne_000093_000019.png,streetViewData\train\cityscapes\img\cologne_000093_000019.png
53,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_028460.png,streetViewData\train\cityscapes\img\hanover_000000_028460.png
54,train,cityscapes,streetViewData\train\cityscapes\mask\cologne_000102_000019.png,streetViewData\train\cityscapes\img\cologne_000102_000019.png
55,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_015587.png,streetViewData\train\cityscapes\img\hanover_000000_015587.png
56,train,cityscapes,streetViewData\train\cityscapes\mask\stuttgart_000170_000019.png,streetViewData\train\cityscapes\img\stuttgart_000170_000019.png
57,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_004646.png,streetViewData\train\cityscapes\img\hanover_000000_004646.png
58,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000000_013223.png,streetViewData\train\cityscapes\img\strasbourg_000000_013223.png
59,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_050160.png,streetViewData\train\cityscapes\img\hamburg_000000_050160.png
60,train,cityscapes,streetViewData\train\cityscapes\mask\stuttgart_000087_000019.png,streetViewData\train\cityscapes\img\stuttgart_000087_000019.png
61,train,cityscapes,streetViewData\train\cityscapes\mask\bochum_000000_034936.png,streetViewData\train\cityscapes\img\bochum_000000_034936.png
62,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_044219.png,streetViewData\train\cityscapes\img\strasbourg_000001_044219.png
63,train,cityscapes,streetViewData\train\cityscapes\mask\jena_000052_000019.png,streetViewData\train\cityscapes\img\jena_000052_000019.png
64,train,cityscapes,streetViewData\train\cityscapes\mask\krefeld_000000_033478.png,streetViewData\train\cityscapes\img\krefeld_000000_033478.png
65,train,cityscapes,streetViewData\train\cityscapes\mask\darmstadt_000005_000019.png,streetViewData\train\cityscapes\img\darmstadt_000005_000019.png
66,train,cityscapes,streetViewData\train\cityscapes\mask\tubingen_000127_000019.png,streetViewData\train\cityscapes\img\tubingen_000127_000019.png
67,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_027766.png,streetViewData\train\cityscapes\img\hanover_000000_027766.png
68,train,cityscapes,streetViewData\train\cityscapes\mask\cologne_000065_000019.png,streetViewData\train\cityscapes\img\cologne_000065_000019.png
69,train,cityscapes,streetViewData\train\cityscapes\mask\monchengladbach_000000_010860.png,streetViewData\train\cityscapes\img\monchengladbach_000000_010860.png
70,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_071675.png,streetViewData\train\cityscapes\img\hamburg_000000_071675.png
71,train,cityscapes,streetViewData\train\cityscapes\mask\stuttgart_000133_000019.png,streetViewData\train\cityscapes\img\stuttgart_000133_000019.png
72,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000000_025351.png,streetViewData\train\cityscapes\img\strasbourg_000000_025351.png
73,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000000_018358.png,streetViewData\train\cityscapes\img\strasbourg_000000_018358.png
74,train,cityscapes,streetViewData\train\cityscapes\mask\tubingen_000052_000019.png,streetViewData\train\cityscapes\img\tubingen_000052_000019.png
75,train,cityscapes,streetViewData\train\cityscapes\mask\tubingen_000003_000019.png,streetViewData\train\cityscapes\img\tubingen_000003_000019.png
76,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_018213.png,streetViewData\train\cityscapes\img\hanover_000000_018213.png
77,train,cityscapes,streetViewData\train\cityscapes\mask\monchengladbach_000000_033454.png,streetViewData\train\cityscapes\img\monchengladbach_000000_033454.png
78,train,cityscapes,streetViewData\train\cityscapes\mask\erfurt_000058_000019.png,streetViewData\train\cityscapes\img\erfurt_000058_000019.png
79,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_030120.png,streetViewData\train\cityscapes\img\strasbourg_000001_030120.png
80,train,cityscapes,streetViewData\train\cityscapes\mask\cologne_000046_000019.png,streetViewData\train\cityscapes\img\cologne_000046_000019.png
81,train,cityscapes,streetViewData\train\cityscapes\mask\bochum_000000_037829.png,streetViewData\train\cityscapes\img\bochum_000000_037829.png
82,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_002354.png,streetViewData\train\cityscapes\img\strasbourg_000001_002354.png
83,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_016928.png,streetViewData\train\cityscapes\img\hamburg_000000_016928.png
84,train,cityscapes,streetViewData\train\cityscapes\mask\stuttgart_000018_000019.png,streetViewData\train\cityscapes\img\stuttgart_000018_000019.png
85,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_069096.png,streetViewData\train\cityscapes\img\hamburg_000000_069096.png
86,train,cityscapes,streetViewData\train\cityscapes\mask\cologne_000067_000019.png,streetViewData\train\cityscapes\img\cologne_000067_000019.png
87,train,cityscapes,streetViewData\train\cityscapes\mask\stuttgart_000186_000019.png,streetViewData\train\cityscapes\img\stuttgart_000186_000019.png
88,train,cityscapes,streetViewData\train\cityscapes\mask\ulm_000073_000019.png,streetViewData\train\cityscapes\img\ulm_000073_000019.png
89,train,cityscapes,streetViewData\train\cityscapes\mask\tubingen_000013_000019.png,streetViewData\train\cityscapes\img\tubingen_000013_000019.png
90,train,cityscapes,streetViewData\train\cityscapes\mask\cologne_000110_000019.png,streetViewData\train\cityscapes\img\cologne_000110_000019.png
91,train,cityscapes,streetViewData\train\cityscapes\mask\ulm_000042_000019.png,streetViewData\train\cityscapes\img\ulm_000042_000019.png
92,train,cityscapes,streetViewData\train\cityscapes\mask\ulm_000049_000019.png,streetViewData\train\cityscapes\img\ulm_000049_000019.png
93,train,cityscapes,streetViewData\train\cityscapes\mask\jena_000040_000019.png,streetViewData\train\cityscapes\img\jena_000040_000019.png
94,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000000_028556.png,streetViewData\train\cityscapes\img\strasbourg_000000_028556.png
95,train,cityscapes,streetViewData\train\cityscapes\mask\stuttgart_000143_000019.png,streetViewData\train\cityscapes\img\stuttgart_000143_000019.png
96,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_019938.png,streetViewData\train\cityscapes\img\hanover_000000_019938.png
97,train,cityscapes,streetViewData\train\cityscapes\mask\darmstadt_000083_000019.png,streetViewData\train\cityscapes\img\darmstadt_000083_000019.png
98,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_024276.png,streetViewData\train\cityscapes\img\hanover_000000_024276.png
99,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_012675.png,streetViewData\train\cityscapes\img\hanover_000000_012675.png
100,train,cityscapes,streetViewData\train\cityscapes\mask\erfurt_000094_000019.png,streetViewData\train\cityscapes\img\erfurt_000094_000019.png
101,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_006562.png,streetViewData\train\cityscapes\img\strasbourg_000001_006562.png
102,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_053486.png,streetViewData\train\cityscapes\img\hamburg_000000_053486.png
103,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_028379.png,streetViewData\train\cityscapes\img\strasbourg_000001_028379.png
104,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_014258.png,streetViewData\train\cityscapes\img\strasbourg_000001_014258.png
105,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000000_032346.png,streetViewData\train\cityscapes\img\strasbourg_000000_032346.png
106,train,cityscapes,streetViewData\train\cityscapes\mask\cologne_000050_000019.png,streetViewData\train\cityscapes\img\cologne_000050_000019.png
107,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000000_014584.png,streetViewData\train\cityscapes\img\strasbourg_000000_014584.png
108,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000000_028240.png,streetViewData\train\cityscapes\img\strasbourg_000000_028240.png
109,train,cityscapes,streetViewData\train\cityscapes\mask\erfurt_000015_000019.png,streetViewData\train\cityscapes\img\erfurt_000015_000019.png
110,train,cityscapes,streetViewData\train\cityscapes\mask\krefeld_000000_030701.png,streetViewData\train\cityscapes\img\krefeld_000000_030701.png
111,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_043886.png,streetViewData\train\cityscapes\img\strasbourg_000001_043886.png
112,train,cityscapes,streetViewData\train\cityscapes\mask\ulm_000089_000019.png,streetViewData\train\cityscapes\img\ulm_000089_000019.png
113,train,cityscapes,streetViewData\train\cityscapes\mask\darmstadt_000084_000019.png,streetViewData\train\cityscapes\img\darmstadt_000084_000019.png
114,train,cityscapes,streetViewData\train\cityscapes\mask\jena_000058_000019.png,streetViewData\train\cityscapes\img\jena_000058_000019.png
115,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_028202.png,streetViewData\train\cityscapes\img\hanover_000000_028202.png
116,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_054555.png,streetViewData\train\cityscapes\img\hamburg_000000_054555.png
117,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000000_029400.png,streetViewData\train\cityscapes\img\strasbourg_000000_029400.png
118,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_017540.png,streetViewData\train\cityscapes\img\strasbourg_000001_017540.png
119,train,cityscapes,streetViewData\train\cityscapes\mask\monchengladbach_000000_015928.png,streetViewData\train\cityscapes\img\monchengladbach_000000_015928.png
120,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_002338.png,streetViewData\train\cityscapes\img\hamburg_000000_002338.png
121,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_015605.png,streetViewData\train\cityscapes\img\strasbourg_000001_015605.png
122,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_095561.png,streetViewData\train\cityscapes\img\hamburg_000000_095561.png
123,train,cityscapes,streetViewData\train\cityscapes\mask\stuttgart_000161_000019.png,streetViewData\train\cityscapes\img\stuttgart_000161_000019.png
124,train,cityscapes,streetViewData\train\cityscapes\mask\stuttgart_000008_000019.png,streetViewData\train\cityscapes\img\stuttgart_000008_000019.png
125,train,cityscapes,streetViewData\train\cityscapes\mask\stuttgart_000024_000019.png,streetViewData\train\cityscapes\img\stuttgart_000024_000019.png
126,train,cityscapes,streetViewData\train\cityscapes\mask\cologne_000018_000019.png,streetViewData\train\cityscapes\img\cologne_000018_000019.png
127,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_019373.png,streetViewData\train\cityscapes\img\hamburg_000000_019373.png
128,train,cityscapes,streetViewData\train\cityscapes\mask\stuttgart_000118_000019.png,streetViewData\train\cityscapes\img\stuttgart_000118_000019.png
129,train,cityscapes,streetViewData\train\cityscapes\mask\ulm_000077_000019.png,streetViewData\train\cityscapes\img\ulm_000077_000019.png
130,train,cityscapes,streetViewData\train\cityscapes\mask\stuttgart_000083_000019.png,streetViewData\train\cityscapes\img\stuttgart_000083_000019.png
131,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_088627.png,streetViewData\train\cityscapes\img\hamburg_000000_088627.png
132,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_041232.png,streetViewData\train\cityscapes\img\hanover_000000_041232.png
133,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_053776.png,streetViewData\train\cityscapes\img\hamburg_000000_053776.png
134,train,cityscapes,streetViewData\train\cityscapes\mask\cologne_000039_000019.png,streetViewData\train\cityscapes\img\cologne_000039_000019.png
135,train,cityscapes,streetViewData\train\cityscapes\mask\erfurt_000097_000019.png,streetViewData\train\cityscapes\img\erfurt_000097_000019.png
136,train,cityscapes,streetViewData\train\cityscapes\mask\monchengladbach_000000_023856.png,streetViewData\train\cityscapes\img\monchengladbach_000000_023856.png
137,train,cityscapes,streetViewData\train\cityscapes\mask\tubingen_000033_000019.png,streetViewData\train\cityscapes\img\tubingen_000033_000019.png
138,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_037090.png,streetViewData\train\cityscapes\img\strasbourg_000001_037090.png
139,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_088054.png,streetViewData\train\cityscapes\img\hamburg_000000_088054.png
140,train,cityscapes,streetViewData\train\cityscapes\mask\erfurt_000100_000019.png,streetViewData\train\cityscapes\img\erfurt_000100_000019.png
141,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000000_035942.png,streetViewData\train\cityscapes\img\strasbourg_000000_035942.png
142,train,cityscapes,streetViewData\train\cityscapes\mask\krefeld_000000_006686.png,streetViewData\train\cityscapes\img\krefeld_000000_006686.png
143,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_038773.png,streetViewData\train\cityscapes\img\hanover_000000_038773.png
144,train,cityscapes,streetViewData\train\cityscapes\mask\tubingen_000050_000019.png,streetViewData\train\cityscapes\img\tubingen_000050_000019.png
145,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000000_030017.png,streetViewData\train\cityscapes\img\strasbourg_000000_030017.png
146,train,cityscapes,streetViewData\train\cityscapes\mask\jena_000051_000019.png,streetViewData\train\cityscapes\img\jena_000051_000019.png
147,train,cityscapes,streetViewData\train\cityscapes\mask\darmstadt_000042_000019.png,streetViewData\train\cityscapes\img\darmstadt_000042_000019.png
148,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_051855.png,streetViewData\train\cityscapes\img\hamburg_000000_051855.png
149,train,cityscapes,streetViewData\train\cityscapes\mask\ulm_000087_000019.png,streetViewData\train\cityscapes\img\ulm_000087_000019.png
150,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_037279.png,streetViewData\train\cityscapes\img\hamburg_000000_037279.png
151,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_052979.png,streetViewData\train\cityscapes\img\strasbourg_000001_052979.png
152,train,cityscapes,streetViewData\train\cityscapes\mask\ulm_000069_000019.png,streetViewData\train\cityscapes\img\ulm_000069_000019.png
153,train,cityscapes,streetViewData\train\cityscapes\mask\krefeld_000000_035124.png,streetViewData\train\cityscapes\img\krefeld_000000_035124.png
154,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_048750.png,streetViewData\train\cityscapes\img\hamburg_000000_048750.png
155,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_054275.png,streetViewData\train\cityscapes\img\strasbourg_000001_054275.png
156,train,cityscapes,streetViewData\train\cityscapes\mask\monchengladbach_000001_001936.png,streetViewData\train\cityscapes\img\monchengladbach_000001_001936.png
157,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_055592.png,streetViewData\train\cityscapes\img\hanover_000000_055592.png
158,train,cityscapes,streetViewData\train\cityscapes\mask\tubingen_000077_000019.png,streetViewData\train\cityscapes\img\tubingen_000077_000019.png
159,train,cityscapes,streetViewData\train\cityscapes\mask\monchengladbach_000001_000876.png,streetViewData\train\cityscapes\img\monchengladbach_000001_000876.png
160,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_040221.png,streetViewData\train\cityscapes\img\hanover_000000_040221.png
161,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_018546.png,streetViewData\train\cityscapes\img\hanover_000000_018546.png
162,train,cityscapes,streetViewData\train\cityscapes\mask\tubingen_000119_000019.png,streetViewData\train\cityscapes\img\tubingen_000119_000019.png
163,train,cityscapes,streetViewData\train\cityscapes\mask\darmstadt_000033_000019.png,streetViewData\train\cityscapes\img\darmstadt_000033_000019.png
164,train,cityscapes,streetViewData\train\cityscapes\mask\krefeld_000000_015116.png,streetViewData\train\cityscapes\img\krefeld_000000_015116.png
165,train,cityscapes,streetViewData\train\cityscapes\mask\krefeld_000000_000926.png,streetViewData\train\cityscapes\img\krefeld_000000_000926.png
166,train,cityscapes,streetViewData\train\cityscapes\mask\cologne_000090_000019.png,streetViewData\train\cityscapes\img\cologne_000090_000019.png
167,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_059675.png,streetViewData\train\cityscapes\img\strasbourg_000001_059675.png
168,train,cityscapes,streetViewData\train\cityscapes\mask\cologne_000000_000019.png,streetViewData\train\cityscapes\img\cologne_000000_000019.png
169,train,cityscapes,streetViewData\train\cityscapes\mask\tubingen_000002_000019.png,streetViewData\train\cityscapes\img\tubingen_000002_000019.png
170,train,cityscapes,streetViewData\train\cityscapes\mask\cologne_000128_000019.png,streetViewData\train\cityscapes\img\cologne_000128_000019.png
171,train,cityscapes,streetViewData\train\cityscapes\mask\darmstadt_000063_000019.png,streetViewData\train\cityscapes\img\darmstadt_000063_000019.png
172,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000000_025089.png,streetViewData\train\cityscapes\img\strasbourg_000000_025089.png
173,train,cityscapes,streetViewData\train\cityscapes\mask\darmstadt_000077_000019.png,streetViewData\train\cityscapes\img\darmstadt_000077_000019.png
174,train,cityscapes,streetViewData\train\cityscapes\mask\stuttgart_000057_000019.png,streetViewData\train\cityscapes\img\stuttgart_000057_000019.png
175,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_011990.png,streetViewData\train\cityscapes\img\strasbourg_000001_011990.png
176,train,cityscapes,streetViewData\train\cityscapes\mask\ulm_000078_000019.png,streetViewData\train\cityscapes\img\ulm_000078_000019.png
177,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000000_007441.png,streetViewData\train\cityscapes\img\strasbourg_000000_007441.png
178,train,cityscapes,streetViewData\train\cityscapes\mask\cologne_000034_000019.png,streetViewData\train\cityscapes\img\cologne_000034_000019.png
179,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_030889.png,streetViewData\train\cityscapes\img\hanover_000000_030889.png
180,train,cityscapes,streetViewData\train\cityscapes\mask\hanover_000000_029404.png,streetViewData\train\cityscapes\img\hanover_000000_029404.png
181,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000000_006995.png,streetViewData\train\cityscapes\img\strasbourg_000000_006995.png
182,train,cityscapes,streetViewData\train\cityscapes\mask\jena_000070_000019.png,streetViewData\train\cityscapes\img\jena_000070_000019.png
183,train,cityscapes,streetViewData\train\cityscapes\mask\krefeld_000000_027596.png,streetViewData\train\cityscapes\img\krefeld_000000_027596.png
184,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_040021.png,streetViewData\train\cityscapes\img\hamburg_000000_040021.png
185,train,cityscapes,streetViewData\train\cityscapes\mask\monchengladbach_000000_012672.png,streetViewData\train\cityscapes\img\monchengladbach_000000_012672.png
186,train,cityscapes,streetViewData\train\cityscapes\mask\tubingen_000001_000019.png,streetViewData\train\cityscapes\img\tubingen_000001_000019.png
187,train,cityscapes,streetViewData\train\cityscapes\mask\bochum_000000_008448.png,streetViewData\train\cityscapes\img\bochum_000000_008448.png
188,train,cityscapes,streetViewData\train\cityscapes\mask\tubingen_000064_000019.png,streetViewData\train\cityscapes\img\tubingen_000064_000019.png
189,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_039231.png,streetViewData\train\cityscapes\img\strasbourg_000001_039231.png
190,train,cityscapes,streetViewData\train\cityscapes\mask\cologne_000138_000019.png,streetViewData\train\cityscapes\img\cologne_000138_000019.png
191,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_013767.png,streetViewData\train\cityscapes\img\strasbourg_000001_013767.png
192,train,cityscapes,streetViewData\train\cityscapes\mask\krefeld_000000_034156.png,streetViewData\train\cityscapes\img\krefeld_000000_034156.png
193,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000001_056857.png,streetViewData\train\cityscapes\img\strasbourg_000001_056857.png
194,train,cityscapes,streetViewData\train\cityscapes\mask\tubingen_000137_000019.png,streetViewData\train\cityscapes\img\tubingen_000137_000019.png
195,train,cityscapes,streetViewData\train\cityscapes\mask\stuttgart_000009_000019.png,streetViewData\train\cityscapes\img\stuttgart_000009_000019.png
196,train,cityscapes,streetViewData\train\cityscapes\mask\strasbourg_000000_029577.png,streetViewData\train\cityscapes\img\strasbourg_000000_029577.png
197,train,cityscapes,streetViewData\train\cityscapes\mask\ulm_000050_000019.png,streetViewData\train\cityscapes\img\ulm_000050_000019.png
198,train,cityscapes,streetViewData\train\cityscapes\mask\ulm_000093_000019.png,streetViewData\train\cityscapes\img\ulm_000093_000019.png
199,train,cityscapes,streetViewData\train\cityscapes\mask\hamburg_000000_071942.png,streetViewData\train\cityscapes\img\hamburg_000000_071942.png
200,train,cityscapes,streetViewData\train\cityscapes\mask\jena_000002_000019.png,streetViewData\train\cityscapes\img\jena_000002_000019.png
201,train,cityscapes,streetViewData\train\cityscapes\mask\darmstadt_000073_000019.png,streetViewData\train\cityscapes\img\darmstadt_000073_000019.png
